eventId,date,duration,position,radius,userNumber,tweetsNumber,importantHashtags
5e8b7488-117b-408e-8c36-b87647deb990,2015-07-23 08:30:00,27420,-77.3166596078;42.9679448039,403842.5,34,51,#job|#hiring|#rochester|#jobs|#careerarc|#skilledtrade|#businessmgmt|#it|#accounting|#retail|#healthcare|#nursing|#manufacturing|#jamaica|#customerservice|#education|#veterans|#aerospace|#transportation|#insurance|#art|#recruiting|#pharmaceutical|#engineering|#energy|#microsoft|#supplychain|#automotive|#cambriaheights|#rochesternewyork|#allstatejobs|#sales|#internship|#marketing|#security|#clerical
e7cef953-ce3e-4edf-95cf-ebb45cdcab04,2015-07-23 10:55:00,31140,-73.9517506042;40.732596,98215.08,39,48,#tbt|#summer|#throwbackthursday|#thursday|#collectibles|#classic|#videogame|#vintage|#jerseycity|#holidays|#easthampton|#friends|#accordion|#accordionsaroundtheworld|#beautiful|#bpaccordions|#coffeeshop|#hoboken|#summerofbyron|#cavein|#vuu|#dailyshow|#chicago|#partnersincrime|#mensstyle|#barber|#ourcity|#powershotz|#ig|#roxie|#memories|#hbdcentralpark|#nowplaying|#chardonnay|#music|#marilynmonroe|#retro|#rollerset|#one|#centralpark|#rbibaseball|#moesha|#blackberrydays|#tengen|#houstontexas|#teamblackrail|#2012|#nublu|#cheers|#stagedoortour|#omg|#seetheworld|#27|#accordions|#oif3|#gorgeous|#event|#lookatpeople|#summerdays|#barba|#beard|#kuwait|#1995|#acordeon|#venue|#allthecolors|#bbm|#takemeback|#bottlefete2015|#birthdaygirl|#highline|#venetonyfwm|#usaprimeshot|#club|#17years|#usa|#usotour|#lounge|#handmade|#muscle|#nes|#usmc|#brooklyngrooming|#carnival|#nightlife|#goodmorning|#regram|#benningtongirlsare|#belvederecastle|#1988|#sis|#clothing|#hiphop|#party|#nyfwm|#beforeiheardofmyspace|#vectorman|#segagenesis|#abcmkt|#poloralphlauren|#bar|#marines|#merica|#ralphlauren|#growingupcali|#1950|#luckyman|#sexsymbol|#sega|#wcw|#hair|#50s|#soldoutevent|#hancrafted|#rap|#birthday|#polo|#mensgrooming|#nintendo
d4f1af46-46e4-4c64-ac79-7bad259f0400,2015-07-23 11:23:00,33120,-73.9391874545;42.63204,20376.43,21,33,#albany|#job|#hiring|#careerarc|#jobs|#veterans|#engineering|#businessmgmt|#retail|#cfgjobs|#transportation|#investmentbanking|#marketing|#banking|#hospitality|#healthcare|#sales|#green|#realestate|#recruiting|#pharmaceutical|#rhmrjobs|#customerservice|#clinicaltrial|#nursing|#parttime|#nettempsjobs
7ba7f816-c744-4f6b-99a5-2fc29524b4c8,2015-07-23 08:50:00,28140,-74.07626496;40.73236936,1691.12,18,25,#jerseycity|#job|#hiring|#jobs|#careerarc|#accounting|#facilitiesmgmt|#investmentbanking|#socialsciences|#finance|#labor|#insurance|#retail|#opensource|#it|#banking|#veterans|#database|#music|#productmgmt|#socialmedia|#sales|#qa|#nettempsjobs|#hr
ea12bae2-f937-4248-b091-52f57b3480a0,2015-07-23 12:50:00,18000,-73.9589975385;40.7434499231,9535.4,8,13,#art|#mathbass|#moma|#contemporaryart|#momaps1|#installationart|#artwork|#nycart|#now|#nycartist|#artist|#drawing|#artgallery|#siasummer|#summerofart|#rnb|#hiring|#here|#sothebys|#sothebysinstitute|#doglover|#dog|#cute|#careerarc|#darkhorsecomics|#music|#cartoon|#vladanikiforova|#job|#pug|#applemusic|#comic|#love|#jarellperry|#fortlee|#illustration|#ghost|#gateway|#puppy
ff1af432-949e-4cbc-be6b-566b5e31378c,2015-07-23 18:43:00,5580,-73.9712108182;40.7365488182,9378.32,11,11,#summer|#usa|#centralpark|#verano|#vsconyc|#kevaind|#fashionable|#organic|#dope|#veggieburger|#beautiful|#instamoments|#new|#2015|#iphonesia|#partylife|#nkba|#lifestyle|#summerofbyron|#july|#gothamist|#drinks|#german|#organicgrill|#familia|#boot|#summertime|#holidays|#thursday|#fashion|#beer|#vscocam|#building|#unitedstateofamerica|#mexican|#partywithmarcus|#york|#cascabel|#model|#state|#dumbo|#ilovenyc|#happy|#empire
22b758fe-a848-421e-bbb0-b694eb67c15e,2015-07-23 18:37:00,8580,-73.960294;40.7337205714,11611.19,7,7,#tbt|#love|#brazilians|#gettingtoknowyou|#babies|#biergarten|#takemeback|#tmnt|#mommums|#cabo|#phaseone|#turtletime
7b811b94-aaf7-48ee-92ab-4165da890961,2015-07-23 12:57:00,21900,-74.0972284;40.8493606,65070.65,4,5,#veterans|#job|#hiring|#careerarc|#hospitality|#bronx|#lafayette|#facilitiesmgmt|#projectmgmt|#businessmgmt
79ea19c6-e259-4bde-bee7-c973ce20e10e,2015-07-23 17:20:00,1740,-75.0840003333;41.5937816667,140248.46,3,3,#job|#warren|#accounting|#engineering|#internship|#nettempsjobs|#kellyservices|#texas|#kellyjobs|#hiring
9572263a-ea29-41f7-a6c1-074c17a2d1e0,2015-07-24 14:15:00,33720,-74.2269981216;40.9004522162,382866.99,82,148,#job|#hiring|#jobs|#careerarc|#veterans|#sales|#businessmgmt|#woodbridge|#education|#retail|#internship|#nursing|#virtualnjcity|#marketing|#bronx|#albany|#jackson|#hospitality|#customerservice|#music|#parttime|#jerseycity|#facilitiesmgmt|#recruiting|#skilledtrade|#it|#bilingual|#interpreter|#opensource|#rochester|#kellyservices|#kellyjobs|#transportation|#supplychain|#manufacturing|#rhlegaljobs|#clerical|#bethlehemtwp|#bedmister|#nettempsjobs|#eggharbortownship|#art|#nowhiring|#northbergen|#healthcare|#automotive|#qa|#investmentbanking|#longisland|#bayside|#flushing|#security|#projectmgmt|#rhmrjobs|#government|#actuarial|#finance|#any|#underwriting|#lxkcareers|#marcy|#hamilton|#southampton|#ridgefieldpark|#fairfield|#milspouse|#virtualnycity|#insurance|#admin|#pharmaceutical|#englewoodcliffs|#bridgeport|#physician|#elmhurst|#skillman|#labor|#hackensack|#generalscience|#green|#legal|#hoboken|#canalstreet|#atlanta|#microsoft|#database|#eastbloomfield|#queensvillage|#rousespoint|#edgewater
85d65dce-f562-4a23-b780-7c4775b2252a,2015-07-24 09:53:00,34500,-76.378610225;42.3943799625,299447.81,44,80,#job|#hiring|#rochester|#careerarc|#jobs|#manufacturing|#engineering|#retail|#accounting|#it|#healthcare|#nursing|#customerservice|#longislandcity|#aerospace|#businessmgmt|#skilledtrade|#warren|#dialysis|#kellyservices|#kellyjobs|#supplychain|#marketing|#internship|#hoboken|#poland|#education|#virtualnycity|#teaneck|#tintonfalls|#mahwah|#art|#recruiting|#shamong|#northbergen|#physician|#government|#product|#energy|#laguardia|#transportation|#clinicaltrial|#banking|#veterans|#microsoft|#madison|#database|#englewood|#feurabush|#cintasjobs|#cfgjobs|#valatie|#pilotjobs|#sales|#coxsackie|#nettempsjobs|#hr|#utilities|#security
24f24ff1-501b-41f4-b01c-91f0f9fe396a,2015-07-24 19:58:00,32400,-73.9157162258;40.7813652419,189512.85,49,62,#manhattan|#summer|#tgif|#centralpark|#friday|#photoshopexpress|#instanyc|#vscocam|#happy|#moda|#river|#2015|#art|#vintagegirls|#lifeinnyc|#rooftop|#usa|#fashionista|#weekend|#vintagestore|#msnbc|#afternoon|#marcorubio|#summerfriday|#busybusy|#gallery|#catskills|#freehold|#topshop|#blue|#americangreed|#jenniferfisher|#atlastiamfree|#home|#july2015|#michaelkors|#instagramnyc|#baseball|#donaldtrump|#guyswithstyle|#lamborghini|#nationaltequiladay|#cotmnyc|#beer|#margaritas|#skyline|#building|#peopleofnyc|#fireisland|#view|#friedmans|#boysboysboys|#collection|#bordeaux|#forever|#chelsea|#livemusic|#ilovenyc|#verano|#domaineponsot|#greenwichvillage|#holidays|#beachedwhale|#ootd|#police|#relaxing|#golden|#bridge|#centralparkzoo|#wiwt|#familia|#meatpackingdistrict|#south|#seasonal|#farmfresh|#mensfashion|#harlem|#oui|#menswear|#workout|#surf|#guncontrol|#fireislandpines|#architecture|#goodvibes|#hamptons|#cityscape|#sealion|#asiansisters|#tonight|#fashionblogger|#loveyourneighbor|#workoutmusci|#blacklivesmatter|#sweat|#mypov|#nomoreworkforme|#beautiful|#247|#empirestate|#subway|#brainwash|#hour|#photosession|#righline|#themet|#timesquare|#luke|#sunsetbeach|#colors|#winebandit|#grandcentral|#fashion|#chilling|#tequila|#unitedstateofamerica|#exibition|#youareyoueat|#mets|#thestandard|#nordstrom|#cocktails|#vintagedresses|#theirishpub|#workhard|#ontherocks|#adventure|#night|#graffitis|#fan|#hermes|#hoboken|#perfect|#musthave|#naan|#gaytravel|#patron|#cheerstothat|#beastofbourbon|#interesting|#iloveharlem|#chryslerbuilding|#travel|#beatla|#photobomb|#fifthavenue|#lime|#pots|#sunset|#lake|#east|#fridaynights|#fridaycrew|#hudson|#motivation|#motivated|#fashionfeen|#quadpod|#westside|#nightshot|#lovinglife|#besties|#us|#zoo|#summerofbyron|#blackpeople|#awesome|#sun|#nypd|#lic
f9da87f4-2f89-460b-a6bc-a0663328a08d,2015-07-24 12:24:00,33360,-73.971249;42.6285,0.0,22,40,#albany|#job|#hiring|#jobs|#careerarc|#veterans|#cfgjobs|#businessmgmt|#it|#banking|#engineering|#transportation|#projectmgmt|#rhmrjobs|#marketing|#accounting|#construction|#green|#realestate|#recruiting|#pharmaceutical|#customerservice|#investmentbanking|#healthcare|#nursing|#clerical|#manufacturing
355caf4d-93fb-4af5-bfa9-579c529db403,2015-07-24 11:22:00,23820,-74.0731110625;40.7347095312,3908.63,22,32,#jerseycity|#job|#hiring|#careerarc|#jobs|#businessmgmt|#veterans|#accounting|#finance|#nettempsjobs|#projectmgmt|#hospitality|#socialsciences|#sales|#insurance|#retail|#coffeeshop|#hoboken|#markets|#bears|#customerservice|#gazpacho|#investmentbanking|#housemade|#ilove|#engineering|#outdoors|#lemonade|#food|#socialmedia|#beattheheat|#qa|#labor|#internship
7b7a7efd-e0b4-4776-b8b0-7abf2728782e,2015-07-24 09:24:00,23040,-73.9753234545;40.7692774545,4211.07,14,22,#manhattan|#centralpark|#america|#house|#city|#nickiminajconcert|#nickiminaj|#men|#people|#hiring|#job|#manufacturing|#jobs|#madetoorder|#family|#recruiting|#johnlennon|#crepe|#summer|#citibike|#wns|#memorial|#workandplay|#funfood|#midtown|#bryantpark|#starbucks|#earlymorning|#vivelacrepe|#bigapple|#crepestogo|#reflections|#usa|#foodshow|#officeoftheday|#bestoftheday|#instatravel|#foodporn|#jersey|#streetsofny|#foodie
ba928142-2709-44fa-ab43-fb28aad168ed,2015-07-24 19:51:00,18120,-73.9711284737;40.7642402632,99829.13,10,19,#repost|#friday|#cocobongony|#sandrabland|#businessowner|#woodfloors|#entrepreneurship|#crepe|#propellerheadreason|#entrepreneur|#fridayfever|#bosslife|#protools|#cute|#nandacosta|#boraboraloungebx|#hungry|#fernandacosta|#gostosa|#blacklivesmatter|#wcw|#sandyspeaks|#boss
96d2d657-cf2c-492a-a0f5-308e8258facc,2015-07-24 12:15:00,15000,-73.9854769091;40.7461593636,6953.18,10,11,#friday|#weekend|#fun|#eastcoast|#pic|#acaibowl|#denimdoinggood|#roses|#polopirate|#quote|#discipline|#twohands|#by|#high|#happy|#awc|#shenanigans|#mood|#truedevgrp|#batman|#yellow|#lowereastside|#workinside|#ff|#les|#qotd|#goodmorning|#alexmika|#rialtojeanproject|#view|#perspective|#acai|#time|#humor|#pink|#namaste|#livelovelaugh
0e694103-5d3f-4cf6-94eb-bd1e3d174e4f,2015-07-24 12:23:00,9060,-73.8751028182;41.782658,35721.4,4,11,#music|#production|#protools|#strosepce|#strose|#song|#studio|#notype|#throwsomemo|#downtown|#rdcpt|#hastypage|#raesremmurd|#hiphop|#2090s|#laugh|#realrap|#csi|#live|#hiring|#careerarc|#musicislife|#crimetape|#job|#rap|#love|#barz
c013d0b7-e1d4-414e-8ba2-c9ed1499bde0,2015-07-24 12:46:00,28080,-73.9511605714;40.7225364286,15558.13,7,7,#tgif|#love|#breakfast|#freshflowers|#nyceats|#nycdining|#artoflove|#eatingnyc|#bigapplebites|#fridayafternoonhumor|#leatherjacket|#eeeeeats
6f4d8361-db9e-4953-aebe-0cebeeae10b0,2015-07-24 12:32:00,10860,-74.3428688571;41.1127527143,269597.03,7,7,#summer|#usa|#graffitis|#bestfriends|#america|#bestdayofmylife|#photo|#new|#story|#dailyphoto|#store|#lakelife|#photooftheday|#summertime|#astoria|#holidays|#iloveit|#colours|#arizonagreentea|#photoart|#unitedstateofamerica|#york|#chelsea|#bedstuy|#queens|#shopping|#turtle
